"";"LocationID";"SessionID";"GroupID";"RecordID";"Language";"Lockdown";"start_time";"end_time";"latitude";"longitude";"Traffic";"Other";"Human";"Natural";"ISOPleasant";"ISOEventful";"pleasant";"chaotic";"vibrant";"uneventful";"calm";"annoying";"eventful";"monotonous";"Overall";"Appropriate";"loud";"sss04";"sss05";"who01";"who02";"who03";"who04";"who05";"WHO_Sum";"Age";"Gender";"occ00___Employed";"occ00___Unemployed";"occ00___Retired";"occ00___Student";"occ00___Other";"occ00___RatherNotSay";"occ00_other";"Occupation";"edu00";"eth00";"eth00_other";"misc00";"misc03";"misc03_other";"misc04";"misc01";"use00";"uni00";"res00___1";"res00___2";"res00___3";"res00___4";"res00___5";"res02";"paper";"RecordingLength";"Loudness_N5(soneGF)";"N10_N90(soneGF)";"Sharpness_S(acum)";"Rough_HM_R(asper)";"Rough_HM_Avg,arith(asper)";"FS_Avg,arith(vacil)";"I_HM_Avg,arith(iu)";"Ton_HM_Avg,arith(tuHMS)";"LZeq_L(dB(SPL))";"LAeq_L(A)(dB(SPL))";"LA10_LA90(dB(SPL))";"LCeq_LAeq(dB(SPL))";"LC10_LC90(dB(SPL))";"RA_2D_cp(cPa)";"PA(Zwicker)"
"1653";"TateModern";"TateModern3";"TM304";739;"English";0;"24.05.2019 10:47";"24.05.2019 10:51";5150848168;-99994345;2;1;3;3;"0,4268";"-0,0732";4;2;3;3;4;2;3;2;4;4;3;3;3;4;4;3;4;4;76;70;"Male";0;0;1;0;0;0;NA;"Retired";4;3;NA;NA;1;NA;3;NA;1;2;1;1;0;0;0;NA;NA;3135;141;"3";169;"0,0309";"0,0309";"0,0137";"0,403";"0,221";7765;5884;"4,83";"12,79";"7,54";137;1435618929
"1654";"TateModern";"TateModern3";"TM304";764;"English";0;"24.05.2019 10:48";"24.05.2019 10:54";5150844375;-99865766;2;2;3;2;"0,4571";"-0,1893";4;1;3;3;4;1;4;4;4;3;3;3;3;2;2;3;2;2;44;67;"Female";0;0;1;0;0;0;NA;"Retired";2;1;NA;NA;1;NA;NA;NA;1;2;1;1;0;0;0;NA;1;3135;141;"3";169;"0,0309";"0,0309";"0,0137";"0,403";"0,221";7765;5884;"4,83";"12,79";"7,54";137;1435618929
"1655";"TateModern";"TateModern3";"TM305";740;"English";0;"24.05.2019 10:50";"24.05.2019 10:52";5150845515;-99966344;2;2;2;3;"0,6036";"0,2071";5;2;4;2;4;2;4;2;4;4;1;1;3;4;2;2;2;2;48;27;"Female";0;0;0;1;0;0;NA;"Student";7;3;NA;NA;2;NA;1;NA;4;1;1;0;0;0;0;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1656";"TateModern";"TateModern3";"TM306";783;"English";0;"24.05.2019 10:53";"24.05.2019 10:58";5150844375;-99865766;4;4;4;2;"0,5303";"-0,1339";4;2;4;4;3;1;2;2;4;4;3;3;3;4;4;3;0;3;56;33;"Female";1;0;0;0;0;0;NA;"Employed";7;1;NA;NA;1;NA;3;"the rustling of the trees is lovely!";1;2;1;1;0;0;0;NA;1;3283;126;"2,96";162;"0,0267";"0,0267";"0,0168";"0,48";"0,185";7561;5656;"5,66";"12,87";"10,24";129;1282670927
"1657";"TateModern";"TateModern3";"TM306";782;"English";0;"24.05.2019 11:53";"24.05.2019 10:58";5150844375;-99865766;4;4;4;3;"0,5";"0,3536";4;2;4;2;3;2;4;1;4;3;2;4;5;4;4;3;3;3;68;32;"Male";1;0;0;0;0;0;NA;"Employed";6;1;NA;NA;1;NA;3;NA;1;2;1;1;0;0;0;NA;1;3283;126;"2,96";162;"0,0267";"0,0267";"0,0168";"0,48";"0,185";7561;5656;"5,66";"12,87";"10,24";129;1282670927
"1658";"TateModern";"TateModern3";"TM307";791;"English";0;"24.05.2019 11:05";"24.05.2019 11:09";5150844375;-99865766;1;3;4;3;"0,4571";"0,6036";5;4;4;1;3;2;4;1;4;3;3;4;5;2;4;2;2;2;48;21;"Male";0;0;0;1;0;0;NA;"Student";3;1;NA;NA;1;NA;2;NA;1;2;1;1;0;0;0;"sitting on the grass";1;3088;129;"2,9";146;"0,03";"0,03";"0,00959";"0,357";"0,196";73;5622;"4,57";"12,43";"4,56";122;1312079204
"1659";"TateModern";"TateModern3";"TM307";781;"English";0;"24.05.2019 11:05";"24.05.2019 11:09";5150844375;-99865766;3;4;5;2;"0,6036";"0,2071";4;2;4;2;4;1;4;2;4;3;2;5;4;2;0;1;2;5;40;18;"Female";0;0;0;1;0;0;NA;"Student";2;2;NA;NA;1;NA;2;NA;1;2;1;1;0;0;0;"sitting on the grass";1;3088;129;"2,9";146;"0,03";"0,03";"0,00959";"0,357";"0,196";73;5622;"4,57";"12,43";"4,56";122;1312079204
"1660";"TateModern";"TateModern3";"TM308";741;"English";0;"24.05.2019 11:10";"24.05.2019 11:13";5150848323;-99863168;2;1;3;3;"0,3107";"0,5";4;4;4;2;2;1;4;2;4;4;2;4;4;0;1;2;0;1;16;48;"Male";1;0;0;0;0;0;NA;"Employed";7;1;NA;NA;2;NA;3;NA;4;1;1;1;0;0;0;NA;0;3132;149;"2,5";146;"0,0359";"0,0359";"0,0109";"0,429";"0,413";735;6071;"5,6";"10,44";"3,24";124;151855407
"1661";"TateModern";"TateModern3";"TM309";742;"English";0;"24.05.2019 11:17";"24.05.2019 11:24";5150852352;-99755621;2;1;4;3;"0,4142";"0,3536";5;2;2;1;1;1;3;1;5;5;2;2;5;4;0;5;2;4;60;56;"Female";1;0;0;0;0;0;NA;"Employed";5;1;NA;NA;2;NA;1;"I love London";4;1;1;1;0;0;0;NA;0;6021;196;"6,4";163;"0,0429";"0,0429";"0,0141";"0,497";"0,278";7744;6341;"7,16";"9,12";"5,21";138;2000781489
"1662";"TateModern";"TateModern3";"TM310";789;"English";0;"24.05.2019 11:22";"24.05.2019 11:28";5150844375;-99865766;4;2;3;4;"0,6036";"0,4571";4;2;4;1;3;1;4;1;4;3;4;1;3;5;4;4;3;4;80;39;"Male";1;0;0;0;0;0;NA;"Employed";3;1;NA;NA;2;NA;1;NA;1;3;1;1;0;0;0;NA;1;3362;222;"6,3";156;"0,0547";"0,0547";"0,0215";"0,494";"0,353";7943;6709;"7,14";"7,95";"6";143;2278006729
"1663";"TateModern";"TateModern3";"TM310";788;"English";0;"24.05.2019 11:22";"24.05.2019 11:27";5150844375;-99865766;3;1;3;4;"0,6036";"0,2071";4;2;3;2;4;1;4;1;4;4;2;1;3;2;2;3;2;4;52;18;"Female";0;0;0;1;0;0;NA;"Student";3;1;NA;NA;2;NA;1;NA;1;3;1;1;0;0;0;"helicopter and music in the background";1;3362;222;"6,3";156;"0,0547";"0,0547";"0,0215";"0,494";"0,353";7943;6709;"7,14";"7,95";"6";143;2278006729
"1664";"TateModern";"TateModern3";"TM310";743;"English";0;"24.05.2019 11:21";"24.05.2019 11:23";5150848323;-99766358;4;1;3;3;"0,4268";"0,2197";4;2;4;3;2;2;3;1;5;5;4;1;5;5;3;5;4;5;88;22;"Male";1;0;0;1;0;0;NA;"Employed_Student";5;1;NA;NA;2;NA;1;NA;1;3;1;1;0;0;0;"Music in background and helicopter";0;3362;222;"6,3";156;"0,0547";"0,0547";"0,0215";"0,494";"0,353";7943;6709;"7,14";"7,95";"6";143;2278006729
"1665";"TateModern";"TateModern3";"TM311";786;"English";0;"24.05.2019 11:32";"24.05.2019 11:37";5150844375;-99865766;2;1;2;2;"0,3536";"-0,1464";4;2;3;3;4;2;3;3;4;4;3;2;3;4;4;3;2;5;72;67;"Male";1;0;0;0;0;0;NA;"Employed";6;1;NA;NA;2;NA;3;"it is what i expected";4;2;1;1;0;0;0;NA;1;3255;129;"2,2";14;"0,0319";"0,0319";"0,00987";"0,512";"0,245";7243;5821;"3,56";"10,38";"2,91";132;1313345148
"1666";"TateModern";"TateModern3";"TM311";744;"English";0;"24.05.2019 11:31";"24.05.2019 11:35";5150851521;-9993912;3;2;3;3;"-0,0303";"-0,0126";4;2;4;2;4;5;4;5;4;3;2;2;3;3;3;3;2;3;56;60;"Female";0;0;1;0;0;0;NA;"Retired";5;1;NA;NA;2;NA;3;NA;4;2;1;1;0;0;0;NA;0;3255;129;"2,2";14;"0,0319";"0,0319";"0,00987";"0,512";"0,245";7243;5821;"3,56";"10,38";"2,91";132;1313345148
"1667";"TateModern";"TateModern3";"TM312";745;"English";0;"24.05.2019 11:37";"24.05.2019 11:38";5150844717;-99963647;4;4;3;3;"0,2803";"0,4268";4;3;4;2;2;2;4;2;4;2;3;4;5;4;4;4;4;3;76;27;"Female";1;0;0;0;0;0;NA;"Employed";7;1;NA;NA;1;NA;3;NA;1;1;1;1;0;0;0;NA;0;3251;184;"3,7";168;"0,0335";"0,0335";"0,0189";"0,387";"0,249";7422;6348;"5,22";"7,62";"2,97";136;1874609822
"1668";"TateModern";"TateModern3";"TM313";776;"English";0;"24.05.2019 11:39";"24.05.2019 11:44";5150844375;-99865766;2;1;3;4;"0,5";"0,0429";3;3;4;4;4;1;3;1;4;3;3;2;3;3;2;2;1;4;48;62;"Male";1;0;0;0;0;0;NA;"Employed";5;1;NA;NA;3;"business";3;NA;4;1;1;0;0;0;0;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1669";"TateModern";"TateModern3";"TM314";780;"English";0;"24.05.2019 11:44";"24.05.2019 11:47";5150844375;-99865766;2;1;4;4;"0,6339";"-0,6768";5;1;2;4;5;1;1;3;5;5;1;5;5;5;5;5;5;5;100;20;"Female";0;0;0;1;0;0;NA;"Student";5;1;NA;NA;1;NA;2;NA;1;1;1;1;0;0;0;"sitting on the grass";1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1670";"TateModern";"TateModern3";"TM316";779;"English";0;"24.05.2019 11:50";"24.05.2019 11:55";5150844375;-99865766;3;1;4;2;"0,3232";"0,2197";3;1;4;3;1;2;3;1;3;4;3;3;3;4;4;4;4;4;80;67;"Female";0;0;1;0;0;0;NA;"Retired";7;1;NA;NA;2;NA;1;NA;1;1;1;1;0;0;0;NA;1;3578;165;"2,5";168;"0,0305";"0,0305";"0,0133";"0,303";"0,498";7958;6118;"3,49";"14,18";"7,28";134;1677683867
"1671";"TateModern";"TateModern3";"TM318";763;"English";0;"24.05.2019 11:47";"24.05.2019 11:57";5150844375;-99865766;4;4;3;4;"0,0732";"0,1768";2;3;2;2;3;2;3;1;5;4;3;3;5;3;2;2;4;4;60;24;"Female";0;0;0;1;0;0;NA;"Student";4;2;NA;NA;2;NA;1;NA;4;1;1;1;0;0;0;NA;1;3053;21;"5,5";177;"0,0333";"0,0333";"0,0264";"0,394";"0,361";7297;6375;"6,87";"7,79";"3,39";135;2144231963
"1672";"TateModern";"TateModern3";"TM319";775;"English";0;"24.05.2019 11:50";"24.05.2019 11:55";5150844375;-99865766;2;2;4;3;"0,6036";"-0,25";5;1;3;4;4;2;3;2;4;4;1;4;4;4;3;4;4;3;72;39;"Male";1;0;0;0;0;0;NA;"Employed";4;1;NA;NA;2;NA;3;NA;4;2;1;1;0;0;0;NA;1;3123;179;"4,1";174;"0,0302";"0,0302";"0,0209";"0,331";"0,59";7902;6176;"5,25";"12,59";"4,93";134;1822590145
"1673";"TateModern";"TateModern3";"TM319";746;"English";0;"24.05.2019 11:50";"24.05.2019 11:53";5150855502;-99865766;2;1;4;3;"0,4571";"-0,1036";5;3;4;4;4;2;3;3;4;4;2;1;3;5;5;5;5;5;100;25;"Female";1;0;0;0;0;0;NA;"Employed";4;1;NA;NA;2;NA;2;NA;4;2;1;1;0;0;0;NA;NA;3123;179;"4,1";174;"0,0302";"0,0302";"0,0209";"0,331";"0,59";7902;6176;"5,25";"12,59";"4,93";134;1822590145
"1674";"TateModern";"TateModern3";"TM320";778;"English";0;"24.05.2019 12:02";"24.05.2019 12:05";5150844375;-99865766;3;3;4;2;"0,0732";"0,5732";3;4;4;2;2;3;4;1;3;4;3;3;3;3;2;3;1;4;52;27;"Male";1;0;0;0;0;0;NA;"Employed";7;1;NA;NA;1;NA;2;NA;1;1;1;1;0;0;0;NA;1;3135;179;"4,9";168;"0,0331";"0,0331";"0,0222";"0,444";"0,338";728;6254;"6,35";"7,67";"3,91";137;182537163
"1675";"TateModern";"TateModern3";"TM321";774;"English";0;"24.05.2019 12:09";"24.05.2019 12:14";5150844375;-99865766;2;1;4;2;"0,3232";"0,0303";4;2;3;3;4;3;4;2;4;3;2;2;3;4;3;4;1;3;60;27;"Male";1;0;0;0;0;0;NA;"Employed";5;1;NA;NA;2;NA;1;NA;4;2;1;1;0;0;0;NA;1;4003;244;"6,3";181;"0,0409";"0,0409";"0,021";"0,403";"0,297";7903;6627;"6,82";"9,73";"4,79";152;25144734
"1676";"TateModern";"TateModern3";"TM321";748;"English";0;"24.05.2019 12:10";"24.05.2019 12:13";5150848371;-99861454;2;1;3;2;"0,6036";"0,0607";5;2;3;2;5;2;4;2;5;4;2;1;4;4;3;2;4;3;64;29;"Male";1;0;0;0;0;0;NA;"Employed";5;1;NA;NA;2;NA;1;NA;4;2;1;1;0;0;0;NA;NA;4003;244;"6,3";181;"0,0409";"0,0409";"0,021";"0,403";"0,297";7903;6627;"6,82";"9,73";"4,79";152;25144734
"1677";"TateModern";"TateModern3";"TM322";747;"English";0;"24.05.2019 12:09";"24.05.2019 12:11";5150849254;-99920931;2;2;4;3;"0,5732";"0,2803";4;2;4;2;4;2;4;1;4;4;3;2;3;1;2;1;0;4;32;41;"Male";1;0;0;0;0;0;NA;"Employed";7;1;NA;NA;2;NA;3;NA;1;1;1;0;0;0;0;"No Recording";0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1678";"TateModern";"TateModern3";"TM323";777;"English";0;"24.05.2019 12:18";"24.05.2019 12:23";5150844375;-99865766;2;1;5;3;"1";"0,4142";5;1;5;1;5;1;5;1;5;5;4;1;3;5;5;5;5;5;100;69;"Female";0;0;1;0;0;0;NA;"Retired";3;1;NA;NA;3;"school event";3;NA;1;1;1;0;0;0;0;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1679";"TateModern";"TateModern3";"TM324";773;"English";0;"24.05.2019 12:24";"24.05.2019 12:39";5150844375;-99865766;2;2;2;2;"0,7803";"-0,1339";5;2;4;4;4;1;2;1;4;4;2;1;2;4;3;4;3;5;76;60;"Female";1;0;0;0;0;0;NA;"Employed";5;1;NA;NA;2;NA;NA;"seagulls";1;2;1;0;0;0;0;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1680";"TateModern";"TateModern3";"TM324";749;"English";0;"24.05.2019 12:20";"24.05.2019 12:22";5150848264;-99883787;3;2;4;3;"0,2803";"0,6768";4;4;5;1;2;2;4;2;4;4;3;4;4;3;2;2;2;4;52;28;"Female";1;0;0;0;0;0;NA;"Employed";5;1;NA;NA;1;NA;3;NA;1;2;1;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1681";"TateModern";"TateModern3";"TM325";767;"English";0;"24.05.2019 12:30";"24.05.2019 12:37";5150844375;-99865766;2;2;4;1;"0,25";"0,6464";4;4;5;1;2;3;3;1;4;4;3;1;3;4;3;4;3;4;72;52;"Female";1;0;0;0;0;0;NA;"Employed";4;1;NA;NA;2;NA;3;NA;1;3;1;1;0;0;0;NA;1;3042;357;"15,2";246;"0,0379";"0,0379";"0,0644";"0,437";"0,851";7934;7418;"11,73";"1,43";"8,38";166;4625718345
"1682";"TateModern";"TateModern3";"TM325";772;"English";0;"24.05.2019 12:30";"24.05.2019 12:35";5150844375;-99865766;1;2;4;3;"0,4268";"0,5303";4;4;4;1;4;2;4;1;4;4;3;1;1;4;4;2;3;3;64;NA;"RatherNotSay";0;0;0;0;0;1;NA;"RatherNotSay";4;1;NA;NA;2;NA;3;NA;1;3;1;1;0;0;0;NA;1;3042;357;"15,2";246;"0,0379";"0,0379";"0,0644";"0,437";"0,851";7934;7418;"11,73";"1,43";"8,38";166;4625718345
"1683";"TateModern";"TateModern3";"TM326";771;"English";0;"24.05.2019 17:43";"24.05.2019 12:46";5150844375;-99865766;4;4;3;2;"0,0732";"0,4268";4;3;4;2;2;4;4;2;2;3;3;5;5;3;2;3;2;3;52;29;"Female";1;0;0;0;0;0;NA;"Employed";7;7;"latino";NA;1;NA;2;"i believe sirens are a big problem";1;1;1;1;0;0;0;NA;1;3132;191;"4,6";173;"0,0325";"0,0325";"0,0233";"0,406";"0,251";7351;6261;"5,64";"9,46";"3,19";133;1946878266
"1684";"TateModern";"TateModern3";"TM327";751;"English";0;"24.05.2019 12:47";"24.05.2019 12:51";5150840939;-99869288;1;2;4;1;"0,3107";"0,1036";4;4;2;3;4;1;4;2;4;4;3;1;3;3;3;2;1;1;40;19;"Female";0;0;0;1;0;0;NA;"Student";2;1;NA;NA;2;NA;1;NA;4;2;1;1;0;0;0;NA;NA;3163;198;"3,6";166;"0,0353";"0,0353";"0,0171";"0,482";"0,351";7764;6379;"5,11";"11,46";"3,63";138;2016637323
"1685";"TateModern";"TateModern3";"TM328";752;"English";0;"24.05.2019 12:50";"24.05.2019 12:55";5150853076;-99814328;2;2;4;2;"0,3536";"0,2071";4;2;4;3;3;2;5;3;4;3;4;3;3;3;1;0;3;3;40;24;"Female";1;0;0;0;0;0;NA;"Employed";5;5;NA;NA;1;NA;3;NA;1;1;1;1;0;0;0;NA;0;3111;183;"5,1";169;"0,0385";"0,0385";"0,0429";"0,439";"0,287";7359;6411;"7,89";"6,5";"4,23";142;1880211237
"1686";"TateModern";"TateModern3";"TM329";753;"English";0;"24.05.2019 12:58";"24.05.2019 13:02";5150853478;-99939276;3;2;3;2;"0,3536";"0,0429";4;2;4;3;2;2;2;2;4;2;3;3;3;4;4;4;3;3;72;49;"Female";1;0;0;0;0;0;NA;"Employed";7;2;NA;NA;1;NA;3;NA;4;1;1;1;0;0;0;NA;NA;3193;188;"4,9";176;"0,033";"0,033";"0,0409";"0,437";"0,356";7072;6389;"6,24";"5,5";"2,94";137;1926343551
"1687";"TateModern";"TateModern3";"TM330";754;"English";0;"24.05.2019 12:58";"24.05.2019 13:03";5150854115;-99725118;3;1;4;2;"0,5303";"-0,2197";4;1;3;2;4;1;2;3;4;4;3;2;3;3;4;2;3;1;52;26;"Male";1;0;0;0;0;0;NA;"Employed";5;2;NA;NA;1;NA;2;"Time-varying";1;1;1;1;0;0;0;NA;0;3056;175;"4,2";158;"0,0377";"0,0377";"0,0209";"0,419";"0,252";7054;6262;"5,21";"6,87";"3,39";13;1787614971
"1688";"TateModern";"TateModern3";"TM331";761;"English";0;"24.05.2019 13:03";"24.05.2019 13:07";5150844375;-99865766;1;1;4;4;"0,9268";"0,4874";5;2;5;1;5;1;5;1;5;5;3;1;4;4;4;4;2;2;64;25;"Female";1;0;0;0;0;0;NA;"Employed";6;1;NA;NA;2;NA;1;NA;4;1;1;1;0;0;0;NA;1;3114;173;"3,6";156;"0,0356";"0,0356";"0,0263";"0,48";"0,273";7001;6251;"4,8";"6,51";"2,79";134;176844169
"1689";"TateModern";"TateModern3";"TM332";765;"English";0;"24.05.2019 13:05";"24.05.2019 13:12";5150844375;-99865766;3;2;5;4;"0,0303";"0,5303";4;4;5;1;2;3;4;4;3;4;4;2;3;4;3;4;1;4;64;26;"Male";1;0;0;0;0;0;NA;"Employed";5;1;NA;NA;2;NA;1;NA;4;2;1;1;0;0;0;NA;1;3163;15;"3,1";154;"0,0317";"0,0317";"0,0116";"0,408";"0,286";7261;5903;"3,56";"12,1";"4,35";121;1526189427
"1690";"TateModern";"TateModern3";"TM332";755;"English";0;"24.05.2019 13:08";"24.05.2019 13:11";5150850171;-99941455;2;1;4;2;"0,7803";"0,2803";5;2;4;2;4;1;4;1;4;4;3;3;4;4;4;4;4;4;80;20;"Female";0;0;0;1;0;0;NA;"Student";3;1;NA;NA;1;NA;1;NA;4;2;1;1;0;0;0;NA;NA;3163;15;"3,1";154;"0,0317";"0,0317";"0,0116";"0,408";"0,286";7261;5903;"3,56";"12,1";"4,35";121;1526189427
"1691";"TateModern";"TateModern3";"TM333";756;"English";0;"24.05.2019 13:10";"24.05.2019 13:15";5150848524;-99721682;2;3;4;3;"0,3107";"0,0607";4;3;2;2;4;1;4;3;4;4;3;2;3;3;2;4;3;4;64;29;"Male";1;0;0;0;0;0;NA;"Employed";5;1;NA;NA;2;NA;1;NA;1;1;1;1;0;0;0;"Sitting on the grass";0;3139;171;"3";148;"0,0341";"0,0341";"0,0152";"0,393";"0,381";7439;6208;"4,17";"10,93";"2,82";129;1741780087
"1692";"TateModern";"TateModern3";"TM334";757;"English";0;"24.05.2019 13:16";"24.05.2019 13:20";515085681;-99910693;2;1;3;2;"0,4268";"0,3232";5;4;5;2;4;3;3;2;4;4;3;2;4;4;4;3;3;3;68;43;"Female";1;0;0;0;0;0;NA;"Employed";3;1;NA;NA;3;"Visitor-formerresident";1;NA;4;2;1;1;0;0;0;NA;0;3179;219;"7,3";179;"0,0374";"0,0374";"0,0452";"0,521";"0,293";7121;6614;"9,62";"3,88";"5,42";144;2255211815
"1693";"TateModern";"TateModern3";"TM334";762;"English";0;"24.05.2019 13:18";"24.05.2019 13:23";5150844375;-99865766;3;2;2;2;"0,0732";"-0,1768";3;3;2;3;4;3;2;2;3;3;4;2;3;3;2;2;1;4;48;45;"Male";1;0;0;0;0;0;NA;"Employed";6;1;NA;NA;3;NA;1;NA;4;2;1;1;0;0;0;NA;1;3179;219;"7,3";179;"0,0374";"0,0374";"0,0452";"0,521";"0,293";7121;6614;"9,62";"3,88";"5,42";144;2255211815
"1694";"TateModern";"TateModern3";"TM335";769;"English";0;"24.05.2019 13:38";"24.05.2019 13:23";5150844375;-99865766;4;4;3;2;"0,1768";"0,1339";4;3;4;2;4;3;4;4;4;3;3;3;4;3;3;3;2;2;52;31;"Male";1;0;0;0;0;0;NA;"Employed";5;1;NA;NA;1;NA;3;NA;4;3;1;1;0;0;0;"sitting on the grass";1;3142;17;"3,2";161;"0,0323";"0,0323";"0,0202";"0,408";"0,299";7413;618;"4,09";"8,69";"3,49";136;1732766223
"1695";"TateModern";"TateModern3";"TM335";758;"English";0;"24.05.2019 13:20";"24.05.2019 13:22";5150857275;-99818312;1;1;3;3;"0,3536";"-0,2322";5;1;1;1;5;3;3;3;4;3;3;4;5;5;5;5;4;4;92;31;"Male";1;0;0;0;0;0;NA;"Employed";5;4;NA;NA;1;NA;3;NA;1;3;1;1;0;0;0;"Sitting on the grass";0;3142;17;"3,2";161;"0,0323";"0,0323";"0,0202";"0,408";"0,299";7413;618;"4,09";"8,69";"3,49";136;1732766223
"1696";"TateModern";"TateModern3";"TM335";770;"English";0;"24.05.2019 13:18";"24.05.2019 13:23";5150844375;-99865766;2;1;4;2;"0,7803";"-0,1768";5;1;4;3;4;1;2;2;4;4;2;4;4;4;4;4;4;4;80;22;"Female";1;0;0;0;0;0;NA;"Employed";5;1;NA;NA;1;NA;3;NA;1;3;1;1;0;0;0;"sitting on the grass";1;3142;17;"3,2";161;"0,0323";"0,0323";"0,0202";"0,408";"0,299";7413;618;"4,09";"8,69";"3,49";136;1732766223
"1697";"TateModern";"TateModern3";"TM336";768;"English";0;"24.05.2019 13:29";"24.05.2019 13:34";5150844375;-99865766;1;2;4;4;"0,3107";"-0,1036";5;4;4;3;4;2;2;4;4;3;4;4;4;3;2;1;2;3;44;33;"Female";1;0;0;0;0;0;NA;"Employed";5;1;NA;NA;1;NA;3;"occasional helicopters";1;3;1;1;0;0;0;"sitting on the grass";1;3304;186;"4,8";173;"0,0361";"0,0361";"0,0191";"0,465";"0,223";7316;6334;"7,02";"6,46";"4,82";135;1896900469
"1698";"TateModern";"TateModern3";"TM336";760;"English";0;"24.05.2019 13:29";"24.05.2019 13:32";5150851179;-99839273;4;4;3;2;"0,2803";"-0,0126";4;2;3;3;4;2;5;4;4;2;3;4;5;0;1;5;4;5;60;33;"Male";1;0;0;0;0;0;NA;"Employed";7;1;NA;NA;1;NA;2;NA;1;3;1;1;0;0;0;"Sitting on grass";NA;3304;186;"4,8";173;"0,0361";"0,0361";"0,0191";"0,465";"0,223";7316;6334;"7,02";"6,46";"4,82";135;1896900469
"1699";"TateModern";"TateModern3";"TM336";759;"English";0;"24.05.2019 13:29";"24.05.2019 13:33";5150849265;-10001435;2;2;4;2;"0,1339";"0,2197";4;4;3;3;2;2;3;2;2;2;3;4;4;2;2;1;1;1;28;29;"Female";1;0;0;0;0;0;NA;"Employed";5;3;NA;NA;1;NA;3;NA;1;3;1;1;0;0;0;"Sitting on grass";NA;3304;186;"4,8";173;"0,0361";"0,0361";"0,0191";"0,465";"0,223";7316;6334;"7,02";"6,46";"4,82";135;1896900469
"1700";"TateModern";"TateModern3";"TN327";766;"English";0;"24.05.2019 23:47";"24.05.2019 12:52";5150844375;-99865766;2;1;4;1;"0,4268";"0,1768";4;2;4;2;3;2;3;2;4;2;3;2;2;2;2;2;2;3;44;21;"Female";1;0;0;0;0;0;NA;"Employed";2;1;NA;NA;2;NA;1;"this is a quiet place compared to the rest of london";4;2;1;1;0;0;0;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1701";"TateModern";"TateModern4";"TM401";NA;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3191;144;"3,41";122;"0,0303";"0,0303";"0,0111";"0,34";"0,225";7006;5682;"3,63";"10,79";"5,89";111;1464432426
"1702";"TateModern";"TateModern4";"TM402";NA;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3166;185;"10,62";123;"0,0358";"0,0358";"0,00721";"0,373";"0,0893";7947;6242;"14,73";"10,33";"10,69";13;1880584974
"1703";"TateModern";"TateModern4";"TM403";NA;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3157;144;"6,98";114;"0,0319";"0,0319";"0,0064";"0,368";"0,0863";7993;5707;"9,94";"16,47";"13,8";124;1463438711
"1704";"TateModern";"TateModern4";"TM404";NA;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3221;975;"2,52";137;"0,0263";"0,0263";"0,00844";"0,471";"0,179";7075;5189;"4,44";"13,51";"8,72";112;9913743508
